tag,arm,N,seed,k_active,alpha_case,alpha,energy_J,energy_kWh,saving_vs_MT100,energy_per_block_J
primary,E50-MT100,500,8177548632312565564,500,LP50,0.5,17550000000.0,4875.0,0.0,
primary,E50-PC10,500,8177548632312565564,50,LP0,0.0,1754999916.6419768,487.49997684499357,0.900000004749745,1754999916.6419768
primary,E50-PC10,500,8177548632312565564,50,LP10,0.1,3334499924.9777794,926.2499791604943,0.8100000042747704,3334499924.9777794
primary,E50-PC10,500,8177548632312565564,50,LP25,0.25,5703749937.481483,1584.3749826337455,0.6750000035623087,5703749937.481483
primary,E50-PC10,500,8177548632312565564,50,LP50,0.5,9652499958.320988,2681.2499884224967,0.4500000023748725,9652499958.320988
primary,E50-PC20,500,8177548632312565564,100,LP0,0.0,3509999833.2839537,974.9999536899871,0.8000000094994898,1169999944.4279845
primary,E50-PC20,500,8177548632312565564,100,LP10,0.1,4913999849.955558,1364.9999583209883,0.7200000085495408,1637999949.9851859
primary,E50-PC20,500,8177548632312565564,100,LP25,0.25,7019999874.962965,1949.9999652674903,0.6000000071246174,2339999958.320988
primary,E50-PC20,500,8177548632312565564,100,LP50,0.5,10529999916.641975,2924.999976844993,0.40000000474974495,3509999972.2139916
primary,E50-PC30,500,8177548632312565564,150,LP0,0.0,5264999749.925931,1462.4999305349809,0.7000000142492346,1316249937.4814827
primary,E50-PC30,500,8177548632312565564,150,LP10,0.1,6493499774.933338,1803.749937481483,0.6300000128243113,1623374943.7333345
primary,E50-PC30,500,8177548632312565564,150,LP25,0.25,8336249812.444449,2315.624947901236,0.5250000106869259,2084062453.1111124
primary,E50-PC30,500,8177548632312565564,150,LP50,0.5,11407499874.962967,3168.749965267491,0.3500000071246173,2851874968.7407417
primary,E50-PC40,500,8177548632312565564,200,LP0,0.0,7019999666.567907,1949.9999073799743,0.6000000189989796,1169999944.4279845
primary,E50-PC40,500,8177548632312565564,200,LP10,0.1,8072999699.911116,2242.4999166419766,0.5400000170990817,1345499949.9851859
primary,E50-PC40,500,8177548632312565564,200,LP25,0.25,9652499749.92593,2681.2499305349806,0.45000001424923475,1608749958.3209884
primary,E50-PC40,500,8177548632312565564,200,LP50,0.5,12284999833.283953,3412.499953689987,0.3000000094994899,2047499972.213992
primary,E50-PC50,500,8177548632312565564,250,LP0,0.0,8774999583.209885,2437.499884224968,0.5000000237487245,974999953.6899872
primary,E50-PC50,500,8177548632312565564,250,LP10,0.1,9652499624.888897,2681.249895802471,0.450000021373852,1072499958.3209885
primary,E50-PC50,500,8177548632312565564,250,LP25,0.25,10968749687.407413,3046.874913168726,0.37500001781154335,1218749965.2674904
primary,E50-PC50,500,8177548632312565564,250,LP50,0.5,13162499791.604942,3656.249942112484,0.25000001187436227,1462499976.8449936
primary,E50-PC60,500,8177548632312565564,300,LP0,0.0,10529999499.851862,2924.9998610699618,0.4000000284984694,1169999944.4279847
primary,E50-PC60,500,8177548632312565564,300,LP10,0.1,11231999549.866676,3119.999874962966,0.36000002564862243,1247999949.9851863
primary,E50-PC60,500,8177548632312565564,300,LP25,0.25,12284999624.888897,3412.499895802471,0.30000002137385207,1364999958.3209887
primary,E50-PC60,500,8177548632312565564,300,LP50,0.5,14039999749.925932,3899.999930534981,0.20000001424923464,1559999972.2139924
primary,E50-PC80,500,8177548632312565564,400,LP0,0.0,14039999333.135815,3899.9998147599485,0.2000000379979593,877499958.3209884
primary,E50-PC80,500,8177548632312565564,400,LP10,0.1,14390999399.822233,3997.4998332839536,0.18000003419816335,899437462.4888896
primary,E50-PC80,500,8177548632312565564,400,LP25,0.25,14917499499.85186,4143.749861069961,0.1500000284984695,932343718.7407413
primary,E50-PC80,500,8177548632312565564,400,LP50,0.5,15794999666.567907,4387.4999073799745,0.10000001899897959,987187479.1604942
primary,E50-PC100,500,8177548632312565564,500,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,974999953.6899872
primary,E50-PC100,500,8177548632312565564,500,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,974999958.3209885
primary,E50-PC100,500,8177548632312565564,500,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,974999965.2674904
primary,E50-PC100,500,8177548632312565564,500,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,974999976.8449936
primary,E50-CONV100,500,11117893399474783980,500,LP0,0.0,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-CONV100,500,11117893399474783980,500,LP10,0.1,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-CONV100,500,11117893399474783980,500,LP25,0.25,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-CONV100,500,11117893399474783980,500,LP50,0.5,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-MT100,500,11117893399474783980,500,LP0,0.0,17550000000.0,4875.0,0.0,17550000000.0
primary,E50-MT100,500,11117893399474783980,500,LP10,0.1,17550000000.0,4875.0,0.0,17550000000.0
primary,E50-MT100,500,11117893399474783980,500,LP25,0.25,17550000000.0,4875.0,0.0,17550000000.0
primary,E50-MT100,500,11117893399474783980,500,LP50,0.5,17550000000.0,4875.0,0.0,17550000000.0
primary,E50-PC10,500,11117893399474783980,50,LP0,0.0,1754999916.6419768,487.49997684499357,0.900000004749745,350999983.32839537
primary,E50-PC10,500,11117893399474783980,50,LP10,0.1,3334499924.9777794,926.2499791604943,0.8100000042747704,666899984.9955559
primary,E50-PC10,500,11117893399474783980,50,LP25,0.25,5703749937.481483,1584.3749826337455,0.6750000035623087,1140749987.4962966
primary,E50-PC10,500,11117893399474783980,50,LP50,0.5,9652499958.320988,2681.2499884224967,0.4500000023748725,1930499991.6641974
primary,E50-PC20,500,11117893399474783980,100,LP0,0.0,3509999833.2839537,974.9999536899871,0.8000000094994898,438749979.1604942
primary,E50-PC20,500,11117893399474783980,100,LP10,0.1,4913999849.955558,1364.9999583209883,0.7200000085495408,614249981.2444447
primary,E50-PC20,500,11117893399474783980,100,LP25,0.25,7019999874.962965,1949.9999652674903,0.6000000071246174,877499984.3703706
primary,E50-PC20,500,11117893399474783980,100,LP50,0.5,10529999916.641975,2924.999976844993,0.40000000474974495,1316249989.580247
primary,E50-PC30,500,11117893399474783980,150,LP0,0.0,5264999749.925931,1462.4999305349809,0.7000000142492346,478636340.90235734
primary,E50-PC30,500,11117893399474783980,150,LP10,0.1,6493499774.933338,1803.749937481483,0.6300000128243113,590318161.3575763
primary,E50-PC30,500,11117893399474783980,150,LP25,0.25,8336249812.444449,2315.624947901236,0.5250000106869259,757840892.0404044
primary,E50-PC30,500,11117893399474783980,150,LP50,0.5,11407499874.962967,3168.749965267491,0.3500000071246173,1037045443.1784515
primary,E50-PC40,500,11117893399474783980,200,LP0,0.0,7019999666.567907,1949.9999073799743,0.6000000189989796,584999972.2139922
primary,E50-PC40,500,11117893399474783980,200,LP10,0.1,8072999699.911116,2242.4999166419766,0.5400000170990817,672749974.9925929
primary,E50-PC40,500,11117893399474783980,200,LP25,0.25,9652499749.92593,2681.2499305349806,0.45000001424923475,804374979.1604942
primary,E50-PC40,500,11117893399474783980,200,LP50,0.5,12284999833.283953,3412.499953689987,0.3000000094994899,1023749986.106996
primary,E50-PC50,500,11117893399474783980,250,LP0,0.0,8774999583.209885,2437.499884224968,0.5000000237487245,626785684.5149918
primary,E50-PC50,500,11117893399474783980,250,LP10,0.1,9652499624.888897,2681.249895802471,0.450000021373852,689464258.9206355
primary,E50-PC50,500,11117893399474783980,250,LP25,0.25,10968749687.407413,3046.874913168726,0.37500001781154335,783482120.529101
primary,E50-PC50,500,11117893399474783980,250,LP50,0.5,13162499791.604942,3656.249942112484,0.25000001187436227,940178556.5432101
primary,E50-PC60,500,11117893399474783980,300,LP0,0.0,10529999499.851862,2924.9998610699618,0.4000000284984694,752142821.4179901
primary,E50-PC60,500,11117893399474783980,300,LP10,0.1,11231999549.866676,3119.999874962966,0.36000002564862243,802285682.133334
primary,E50-PC60,500,11117893399474783980,300,LP25,0.25,12284999624.888897,3412.499895802471,0.30000002137385207,877499973.2063497
primary,E50-PC60,500,11117893399474783980,300,LP50,0.5,14039999749.925932,3899.999930534981,0.20000001424923464,1002857124.9947094
primary,E50-PC80,500,11117893399474783980,400,LP0,0.0,14039999333.135815,3899.9998147599485,0.2000000379979593,738947333.3229376
primary,E50-PC80,500,11117893399474783980,400,LP10,0.1,14390999399.822233,3997.4998332839536,0.18000003419816335,757421021.0432755
primary,E50-PC80,500,11117893399474783980,400,LP25,0.25,14917499499.85186,4143.749861069961,0.1500000284984695,785131552.6237822
primary,E50-PC80,500,11117893399474783980,400,LP50,0.5,15794999666.567907,4387.4999073799745,0.10000001899897959,831315771.9246267
primary,E50-PC100,500,11117893399474783980,500,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,797727234.8372623
primary,E50-PC100,500,11117893399474783980,500,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,797727238.6262634
primary,E50-PC100,500,11117893399474783980,500,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,797727244.3097649
primary,E50-PC100,500,11117893399474783980,500,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,797727253.7822675
primary,E50-CONV100,500,10081885022360105039,500,LP0,0.0,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-CONV100,500,10081885022360105039,500,LP10,0.1,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-CONV100,500,10081885022360105039,500,LP25,0.25,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-CONV100,500,10081885022360105039,500,LP50,0.5,17550000000.0,4875.0,0.0,797727272.7272727
primary,E50-MT100,500,10081885022360105039,500,LP0,0.0,17550000000.0,4875.0,0.0,
primary,E50-MT100,500,10081885022360105039,500,LP10,0.1,17550000000.0,4875.0,0.0,
primary,E50-MT100,500,10081885022360105039,500,LP25,0.25,17550000000.0,4875.0,0.0,
primary,E50-MT100,500,10081885022360105039,500,LP50,0.5,17550000000.0,4875.0,0.0,
primary,E50-PC10,500,10081885022360105039,50,LP0,0.0,1754999916.6419768,487.49997684499357,0.900000004749745,877499958.3209884
primary,E50-PC10,500,10081885022360105039,50,LP10,0.1,3334499924.9777794,926.2499791604943,0.8100000042747704,1667249962.4888897
primary,E50-PC10,500,10081885022360105039,50,LP25,0.25,5703749937.481483,1584.3749826337455,0.6750000035623087,2851874968.7407417
primary,E50-PC10,500,10081885022360105039,50,LP50,0.5,9652499958.320988,2681.2499884224967,0.4500000023748725,4826249979.160494
primary,E50-PC20,500,10081885022360105039,100,LP0,0.0,3509999833.2839537,974.9999536899871,0.8000000094994898,701999966.6567907
primary,E50-PC20,500,10081885022360105039,100,LP10,0.1,4913999849.955558,1364.9999583209883,0.7200000085495408,982799969.9911115
primary,E50-PC20,500,10081885022360105039,100,LP25,0.25,7019999874.962965,1949.9999652674903,0.6000000071246174,1403999974.992593
primary,E50-PC20,500,10081885022360105039,100,LP50,0.5,10529999916.641975,2924.999976844993,0.40000000474974495,2105999983.3283951
primary,E50-PC30,500,10081885022360105039,150,LP0,0.0,5264999749.925931,1462.4999305349809,0.7000000142492346,752142821.4179901
primary,E50-PC30,500,10081885022360105039,150,LP10,0.1,6493499774.933338,1803.749937481483,0.6300000128243113,927642824.9904768
primary,E50-PC30,500,10081885022360105039,150,LP25,0.25,8336249812.444449,2315.624947901236,0.5250000106869259,1190892830.3492072
primary,E50-PC30,500,10081885022360105039,150,LP50,0.5,11407499874.962967,3168.749965267491,0.3500000071246173,1629642839.2804239
primary,E50-PC40,500,10081885022360105039,200,LP0,0.0,7019999666.567907,1949.9999073799743,0.6000000189989796,701999966.6567907
primary,E50-PC40,500,10081885022360105039,200,LP10,0.1,8072999699.911116,2242.4999166419766,0.5400000170990817,807299969.9911115
primary,E50-PC40,500,10081885022360105039,200,LP25,0.25,9652499749.92593,2681.2499305349806,0.45000001424923475,965249974.992593
primary,E50-PC40,500,10081885022360105039,200,LP50,0.5,12284999833.283953,3412.499953689987,0.3000000094994899,1228499983.3283954
primary,E50-PC50,500,10081885022360105039,250,LP0,0.0,8774999583.209885,2437.499884224968,0.5000000237487245,797727234.8372623
primary,E50-PC50,500,10081885022360105039,250,LP10,0.1,9652499624.888897,2681.249895802471,0.450000021373852,877499965.8989906
primary,E50-PC50,500,10081885022360105039,250,LP25,0.25,10968749687.407413,3046.874913168726,0.37500001781154335,997159062.491583
primary,E50-PC50,500,10081885022360105039,250,LP50,0.5,13162499791.604942,3656.249942112484,0.25000001187436227,1196590890.1459038
primary,E50-PC60,500,10081885022360105039,300,LP0,0.0,10529999499.851862,2924.9998610699618,0.4000000284984694,877499958.3209885
primary,E50-PC60,500,10081885022360105039,300,LP10,0.1,11231999549.866676,3119.999874962966,0.36000002564862243,935999962.4888897
primary,E50-PC60,500,10081885022360105039,300,LP25,0.25,12284999624.888897,3412.499895802471,0.30000002137385207,1023749968.7407414
primary,E50-PC60,500,10081885022360105039,300,LP50,0.5,14039999749.925932,3899.999930534981,0.20000001424923464,1169999979.1604943
primary,E50-PC80,500,10081885022360105039,400,LP0,0.0,14039999333.135815,3899.9998147599485,0.2000000379979593,779999962.9519897
primary,E50-PC80,500,10081885022360105039,400,LP10,0.1,14390999399.822233,3997.4998332839536,0.18000003419816335,799499966.6567907
primary,E50-PC80,500,10081885022360105039,400,LP25,0.25,14917499499.85186,4143.749861069961,0.1500000284984695,828749972.2139922
primary,E50-PC80,500,10081885022360105039,400,LP50,0.5,15794999666.567907,4387.4999073799745,0.10000001899897959,877499981.4759948
primary,E50-PC100,500,10081885022360105039,500,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,797727234.8372623
primary,E50-PC100,500,10081885022360105039,500,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,797727238.6262634
primary,E50-PC100,500,10081885022360105039,500,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,797727244.3097649
primary,E50-PC100,500,10081885022360105039,500,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,797727253.7822675
primary,E50-CONV100,500,4923552916831257795,500,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,E50-CONV100,500,4923552916831257795,500,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,E50-CONV100,500,4923552916831257795,500,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,E50-CONV100,500,4923552916831257795,500,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,E50-MT100,500,4923552916831257795,500,LP0,0.0,17550000000.0,4875.0,0.0,
primary,E50-MT100,500,4923552916831257795,500,LP10,0.1,17550000000.0,4875.0,0.0,
primary,E50-MT100,500,4923552916831257795,500,LP25,0.25,17550000000.0,4875.0,0.0,
primary,E50-MT100,500,4923552916831257795,500,LP50,0.5,17550000000.0,4875.0,0.0,
primary,E50-PC10,500,4923552916831257795,50,LP0,0.0,1754999916.6419768,487.49997684499357,0.900000004749745,
primary,E50-PC10,500,4923552916831257795,50,LP10,0.1,3334499924.9777794,926.2499791604943,0.8100000042747704,
primary,E50-PC10,500,4923552916831257795,50,LP25,0.25,5703749937.481483,1584.3749826337455,0.6750000035623087,
primary,E50-PC10,500,4923552916831257795,50,LP50,0.5,9652499958.320988,2681.2499884224967,0.4500000023748725,
primary,E50-PC20,500,4923552916831257795,100,LP0,0.0,3509999833.2839537,974.9999536899871,0.8000000094994898,3509999833.2839537
primary,E50-PC20,500,4923552916831257795,100,LP10,0.1,4913999849.955558,1364.9999583209883,0.7200000085495408,4913999849.955558
primary,E50-PC20,500,4923552916831257795,100,LP25,0.25,7019999874.962965,1949.9999652674903,0.6000000071246174,7019999874.962965
primary,E50-PC20,500,4923552916831257795,100,LP50,0.5,10529999916.641975,2924.999976844993,0.40000000474974495,10529999916.641975
primary,E50-PC30,500,4923552916831257795,150,LP0,0.0,5264999749.925931,1462.4999305349809,0.7000000142492346,5264999749.925931
primary,E50-PC30,500,4923552916831257795,150,LP10,0.1,6493499774.933338,1803.749937481483,0.6300000128243113,6493499774.933338
primary,E50-PC30,500,4923552916831257795,150,LP25,0.25,8336249812.444449,2315.624947901236,0.5250000106869259,8336249812.444449
primary,E50-PC30,500,4923552916831257795,150,LP50,0.5,11407499874.962967,3168.749965267491,0.3500000071246173,11407499874.962967
primary,E50-PC40,500,4923552916831257795,200,LP0,0.0,7019999666.567907,1949.9999073799743,0.6000000189989796,2339999888.855969
primary,E50-PC40,500,4923552916831257795,200,LP10,0.1,8072999699.911116,2242.4999166419766,0.5400000170990817,2690999899.9703717
primary,E50-PC40,500,4923552916831257795,200,LP25,0.25,9652499749.92593,2681.2499305349806,0.45000001424923475,3217499916.641977
primary,E50-PC40,500,4923552916831257795,200,LP50,0.5,12284999833.283953,3412.499953689987,0.3000000094994899,4094999944.427984
primary,E50-PC50,500,4923552916831257795,250,LP0,0.0,8774999583.209885,2437.499884224968,0.5000000237487245,1754999916.6419768
primary,E50-PC50,500,4923552916831257795,250,LP10,0.1,9652499624.888897,2681.249895802471,0.450000021373852,1930499924.9777794
primary,E50-PC50,500,4923552916831257795,250,LP25,0.25,10968749687.407413,3046.874913168726,0.37500001781154335,2193749937.4814825
primary,E50-PC50,500,4923552916831257795,250,LP50,0.5,13162499791.604942,3656.249942112484,0.25000001187436227,2632499958.3209887
